product_code,color_value
2101335413,라이트 그레이
2101335414,네이비
2101335415,네이비
2101335535,기타
2101335676,10호 라이트
2101335676,20호 내추럴
2101335678,10호 라이트
2101335678,20호 내추럴
2101335678,1.5호
2101336161,기타
2101336184,화이트
2102336751,투명
2102336755,투명
2102336764,화이트
2102336765,투명
2102336853,코랄
2102336853,다크 옐로우 그린
2102336853,아이보리
2102337029,브라운
2102337029,네이비
2102337157,민트
2102337157,핑크
2102337157,베이지
2102337697,화이트
2102338127,아이보리
2102338127,민트
2102338127,코랄 핑크
2102338127,네온 옐로우
2102338127,핑크
2102338475,브라운
2102338477,블랙1
2102338557,화이트
2102338559,화이트
2102338560,챠콜
2102338560,기타
2102338560,다크그린
2102338743,머스타드
2102338744,기타
2102338771,라이트베이지
2102338772,라이트카키
2102338938,투명
2102338940,투명
2102339117,화이트
2102339260,네이비
2102339418,블랙
2102339882,화이트
2102339884,화이트
2102339885,화이트
2102339886,화이트
2102339892,화이트
2102339899,투명
2102339948,블랙1
2102339950,그레이
2102339951,블랙1
2102339952,그레이
2102339954,그레이
2102339983,베이지
2102339985,화이트
2102339995,화이트
2102340016,베이지
2102340050,네이비
2102340170,기타
2102340186,라이트 그레이
2102340200,블랙
2102340202,블랙
2102340205,블랙
2102341011,블랙
2102341012,실버
2102341025,기타
2102341027,투명
2102341028,투명
2102341029,화이트
2102341031,실버
2102341358,기타
2102342325,블랙
2102342902,투명
2102343533,브라운
2102343533,민트
2102343536,아이보리
2102343536,핑크
2102343894,화이트 골드
2102343946,블랙
2102344256,03 코럴 스타
2102344257,화이트
2102344387,블루
2102344388,아이보리
2103344408,화이트
2103344516,100ml
2103344517,50ml
2103344566,블랙
2103344566,스틸그레이
2103344930,화이트 골드
2103345332,화이트
2103345395,뗑 드 스와 R01
2103345395,뗑 드 스와 W01
2103345395,뗑 드 스와 N02
2103345395,뗑 드 스와 W02
2103345395,뗑 드 스와 W03
2103345395,뗑 드 스와 N03
2103345395,뗑 드 스와 R02
2103345395,뗑 드 스와 N01
2103345415,100 수플
2103345415,200 쎄뚜아
2103345415,201 쥬 마벨
2103345415,202 에무아
2103345415,300 뒤 샴므
2103345415,401 그랑 쥬떼
2103345415,501 멜로우 아웃
2103345415,800 지스몬다
2103345430,101 에버 슬로울리
2103345430,204 스테이 클로져
2103345430,205 스프링 왈츠
2103345430,301 저스트 비커즈
2103345430,302 네버 이너프
2103345430,303 람
2103345430,504 라쥬 도흐
2103345430,522 비 뽀아레
2103345457,105 릴뤼지옹
2103345457,106 슈쇼티
2103345457,208 우 쥬
2103345457,209 아 뚜아
2103345457,305 쁠랑 쏠레이
2103345457,406 퀴브레
2103345457,509 루비
2103345457,809 앙륀네
2103345457,810 오 모멍
2103345457,811 터리언 퍼플
2103345917,뗑 벨로아 R01
2103345917,뗑 벨로아 W01
2103345917,뗑 벨로아 N01
2103347312,화이트 골드
2103347724,기타
2103347754,기타
2103348548,화이트
2103348551,화이트
2103349925,화이트 골드
2103350148,화이트 골드
2103350149,화이트 골드
2103350190,화이트
2103350194,화이트
2103350202,화이트
2103350210,화이트
2103350266,블랙
2103350271,베이지
2103350273,다크 네이비
2103350349,화이트
2103350349,화이트
2103350349,화이트
2103350349,화이트
2103351657,라이트베이지
2103351809,골드
2103351835,베이지
2103352589,오트밀
2103352595,아이보리
2103353152,블랙
2103354163,화이트
2103354164,화이트
2103354168,그린
2103354921,투명
2103355118,블랙
2103355910,블랙
2103355916,카키
2103355966,베이지
2103355966,피치
2103355966,다크그린
2103356268,클리어 화이트
2103356944,다크베이지
2103357707,블랙
2103357808,블랙
2103357810,블랙
2104358090,화이트
2104358216,골드
2104358218,실버
2104358295,핑크
2104358352,멀티
2104358778,기타
2104359111,화이트
2104359199,블랙
2104359299,민트
2104359627,브라운
2104359743,화이트
2104359744,화이트
2104359745,화이트
2104359770,화이트
2104359772,화이트
2104359774,화이트
2104359805,내츄럴
2104359824,아이보리
2104359828,아이보리
2104360120,기타
2104360265,블랙
2104360266,블루
2104360799,다크그레이
2104360884,그레이
2104361283,화이트 골드
2104361562,화이트
2104361568,아이보리
2104361572,버건디
2104361607,블루
2104361639,코랄
2104361658,아이보리
2104361661,그린
2104361663,그레이
2104361665,민트
2104361667,코랄
2104361670,코랄
2104361676,블루
2104361681,블루
2104361689,블루
2104361693,머스타드
2104361719,투명
2104361739,그레이
2104361842,핑크
2104361843,핑크
2104361843,오프 화이트
2104361940,핑크
2104361941,레드
2104361945,베이지
2104361967,화이트
2104362101,투명
2104362102,투명
2104362350,아이보리
2104362360,내츄럴
2104362363,베이지
2104362368,핑크
2104362377,블랙
2104362378,블랙
2104362382,블랙
2104362430,아이보리
2104362438,베이지
2104362444,베이지
2104362474,오프화이트
2104363042,화이트
2104363043,화이트
2104363044,화이트
2104363114,블랙
2104363128,다크 카키
2104363129,내츄럴 블랙
2104363186,내츄럴 블랙
2104363189,오프 화이트
2104363294,화이트
2104363295,화이트
2104363336,오렌지
2104363338,오렌지
2104363418,투명
2104363420,투명
2104363430,화이트
2104363438,투명
2104363440,투명
2104363441,투명
2104363459,투명
2104363465,투명
2104363469,투명
2104363470,클리어 화이트
2104363471,클리어
2104364189,화이트
2104364190,화이트
2104364191,화이트
2104364232,블랙
2104364232,레드
2104364232,블루
2104364232,스카이블루
2104364232,핑크
2104364232,라이트 퍼플
2104364253,챠콜
2104364253,그레이
2104364253,오트밀
2104364253,더스트핑크
2104364253,카메오블루
2104364282,블랙
2104364282,그레이
2104364282,다크 네이비
2104364282,오트밀
2104364282,더스트핑크
2104364338,로즈 블러쉬 23
2104364338,로즈 포메트 32
2104364338,로즈 옴브레 45
2104364338,로즈 탕 49
2104364338,로즈 프와브레 37
2104364338,로즈 뉘 54
2104364353,아브리코테 14
2104364353,탕 49
2104364353,데테 30
2104364749,화이트 골드
2104364750,화이트 골드
2104364795,라이트핑크
2104364981,기타
2104364984,기타
2104364985,기타
2104364986,기타
2104364990,기타
2104364993,기타
2104364999,기타
2104365002,기타
2104365003,기타
2104365005,기타
2104365006,기타
2104365009,크림
2104365080,기타
2104365365,퍼플
2104365376,블루
2104365377,블루
2104365378,핑크
2104365393,기타
2104365520,카키
2104365521,브라운
2104365522,네이비
2104365523,베이지
2104365524,아이보리
2104365807,화이트
2104365808,화이트
2104365810,다크그레이
2104366556,그레이
2105366810,기타
2105367081,파티그
2105367095,101 MOUSSELINE
2105367603,화이트 골드
2105367881,블랙
2105367886,화이트 골드
2105367886,화이트 골드
2105367888,골드
2105367889,화이트 골드
2105367893,로즈 골드
2105367897,블랙
2105367898,화이트 골드
2105367901,화이트 골드
2105367903,화이트 골드
2105367961,75ml
2105367961,40ml
2105367962,화이트
2105368075,블랙
2105368078,실버
2105368078,블랙
2105368082,블랙
2105368087,블랙
2105368108,그레이
2105368117,다크그레이
2105368136,로즈 골드
2105368339,그레이
2105368341,라이트 옐로우
2105368342,그레이
2105368343,골드
2105368859,아이보리
2105368859,블랙
2105368874,베이지
2105369071,다크 브루넷
2105369681,화이트
2105369695,블랙
2105369703,블랙
2105369732,블랙 레더
2105369758,머스타드
2105369794,블랙
2105369794,오렌지
2105369794,그린
2105369798,민트
2105369798,그린
2105369919,화이트
2105369920,화이트
2105369952,화이트
2105369954,화이트
2105369961,화이트
2105370231,아이보리
2105370484,화이트 골드
2105370486,화이트 골드
2105370713,아이보리
2105370714,아이보리
2105370715,아이보리
2105370716,라이트 핑크
2105370717,라이트 핑크
2105370721,아이보리
2105370722,아이보리
2105370723,옐로우
2105370724,옐로우
2105370725,아이보리
2105370726,아이보리
2105370785,화이트 골드
2105370788,화이트 골드
2105370803,화이트 골드
2105370832,블랙
2105371901,기타
2105371902,기타
2105372017,푸시아 핑크
2105372017,다크 네이비
2105372025,다크 블루
2105372025,터콰이즈
2105372039,네이비
2105372039,푸시아 핑크
2105372047,다크레드
2105372047,베이지
2105372234,화이트
2105372235,화이트
2105372236,화이트
2105372776,라벤더
2105372776,아이보리
2105373378,투명
2105373379,투명
2105373381,투명
2105373667,인디고
2105373667,워시드 인디고
2105373722,다크 그레이
2106374330,내츄럴 블랙
2106374331,아이보리
2106374367,블랙
2106374427,투명
2106374429,투명
2106374513,그레이
2106374947,화이트
2106375079,스카이블루
2106375079,아이보리
2106375079,베이지
2106375680,민트
2106375680,브라운
2106375680,화이트
2106375733,기타
2106375976,블랙
2106375980,실버
2106375982,실버
2106375991,아이보리
2106376408,기타
2106376463,블루
2106377310,화이트
2106377461,네이비
2106377461,블랙
2106377461,화이트
2106377846,브라운
2106377847,브라운
2106377853,실버
2106377858,그레이
2106377858,그린
2106377858,화이트
2106378007,아이보리
2106378058,블랙
2106378294,민트
2106378294,화이트
2106378311,아이보리
2106378311,민트
2106378311,핑크
2106378334,민트
2106378347,블루
2106378352,블루
2106378357,옐로우
2106378365,블랙
2106378529,화이트
2106378530,베이지
2106378532,민트
2106378534,아이보리
2106378536,블루
2106378551,브라운
2106378660,화이트
2106378661,화이트
2106378662,화이트
2106378771,라이트 옐로우
2106379183,화이트
2106379192,화이트
2106379282,블랙
2106379464,화이트
2106379465,블랙
2106379507,블랙
2106380624,그레이
2106381037,레드
2106381043,아이보리
2106381043,그린
2106381235,투명
2106381236,투명
2106381243,화이트
2106381483,다크브라운
2106381577,에어
2106381577,픽스
2106381577,코이
2106381577,아크
2106381577,프로
2106381577,도
2106381577,모드
2106381577,메이
2106381577,에이스
2106381577,네오
2106381577,포
2106381577,옵트
2106381577,옛
2106381583,얼브
2106381583,럭스
2106381583,포우
2106381583,포그
2106381583,피그
2106381583,이온
2106381583,엘름
2106381583,아이스
2106381583,액트
2106381583,프라이
2106381583,팩스
2106381583,애쉬
2106381595,앱트
2106381595,예스
2106381595,젬
2106381595,핀
2106381595,키
2106381595,알트
2106381596,허
2106381596,랏
2106381596,웹
2106381596,잉크
2106381596,비드
2106381596,폭스
2106381596,라이
2106381596,비
2106381596,이브
2106381617,골드
2106381618,골드
2106381619,골드
2106381635,베이지
