product_code,deli_cost_form_cd,deli_cost_poli_no,st_amt,deli_cost_unit_qty,city_exp_deli_cost,ret_deli_cost,prepay_permit_form_cd,deli_cost_amt
01P0000285693,10,0000000001,40000,0,0,3000,,3000
01P0000286961,10,0000000001,40000,0,0,3000,,3000
01P0000286962,10,0000000001,40000,0,0,3000,,3000
01P0000287145,10,0000000001,40000,0,0,3000,,3000
1811152057,10,0000000001,40000,0,0,3000,,3000
1812155297,10,0000000001,40000,0,0,3000,,3000
1812155300,10,0000000001,40000,0,0,3000,,3000
1812155304,10,0000000001,40000,0,0,3000,,3000
1812155306,10,0000000001,40000,0,0,3000,,3000
1812155852,10,0000000001,40000,0,0,3000,,3000
1812159089,10,0000000001,40000,0,0,3000,,3000
1812159410,10,0000000001,40000,0,0,3000,,3000
1812160540,10,0000000001,40000,0,0,3000,,3000
1901161912,10,0000000001,40000,0,0,3000,,3000
1901161916,10,0000000001,40000,0,0,3000,,3000
1901166173,10,0000000001,40000,0,0,3000,,3000
1901166484,10,0000000001,40000,0,0,3000,,3000
1901166701,10,0000000001,40000,0,0,3000,,3000
1901166705,10,0000000001,40000,0,0,3000,,3000
1901167236,10,0000364127,50000,0,0,3000,,3000
1901167237,10,0000364127,50000,0,0,3000,,3000
1901167501,10,0000364127,50000,0,0,3000,,3000
1901168095,10,0000000001,40000,0,0,3000,,3000
1902169268,10,0000000001,40000,0,0,3000,,3000
1902170394,10,0000000001,40000,0,0,3000,,3000
1902170707,10,0000000001,40000,0,0,3000,,3000
1902171310,10,0000000001,40000,0,0,3000,,3000
1902171311,10,0000000001,40000,0,0,3000,,3000
1902171314,10,0000000001,40000,0,0,3000,,3000
1902171338,10,0000000001,40000,0,0,3000,,3000
1902171339,10,0000000001,40000,0,0,3000,,3000
1902171344,10,0000000001,40000,0,0,3000,,3000
1902171369,10,0000000001,40000,0,0,3000,,3000
1902172315,10,0000364127,50000,0,0,3000,,3000
1903174569,10,0000000001,40000,0,0,3000,,3000
1903177559,10,0000363968,0,0,0,7000,,0
1903178481,10,0000000001,40000,0,0,3000,,3000
1903178733,10,0000000001,40000,0,0,3000,,3000
1903178735,10,0000000001,40000,0,0,3000,,3000
1903178737,10,0000000001,40000,0,0,3000,,3000
1904180915,10,0000364289,80000,0,0,3000,,3000
1904180927,10,0000364289,80000,0,0,3000,,3000
1904180928,10,0000364289,80000,0,0,3000,,3000
1904180929,10,0000364289,80000,0,0,3000,,3000
1904180938,10,0000364289,80000,0,0,3000,,3000
1904180940,10,0000364289,80000,0,0,3000,,3000
1904181685,10,0000364289,80000,0,0,3000,,3000
1904181686,10,0000364289,80000,0,0,3000,,3000
1904181687,10,0000364289,80000,0,0,3000,,3000
1904181695,10,0000364289,80000,0,0,3000,,3000
1904181696,10,0000364289,80000,0,0,3000,,3000
1904181710,10,0000364289,80000,0,0,3000,,3000
1904181711,10,0000364289,80000,0,0,3000,,3000
1904181712,10,0000364289,80000,0,0,3000,,3000
1904181713,10,0000364289,80000,0,0,3000,,3000
1904181714,10,0000364289,80000,0,0,3000,,3000
1904181716,10,0000364289,80000,0,0,3000,,3000
1904181740,10,0000364289,80000,0,0,3000,,3000
1904181741,10,0000364289,80000,0,0,3000,,3000
1904181802,10,0000364288,70000,0,0,3000,,3000
1904183899,10,0000000001,40000,0,0,3000,,3000
1904183900,10,0000000001,40000,0,0,3000,,3000
1904183902,10,0000000001,40000,0,0,3000,,3000
1904183903,10,0000000001,40000,0,0,3000,,3000
1904183905,10,0000000001,40000,0,0,3000,,3000
1904184181,10,0000363963,0,0,0,3000,,3000
1905185231,10,0000000001,40000,0,0,3000,,3000
1905185737,10,0000364289,80000,0,0,3000,,3000
1905186134,10,0000000001,40000,0,0,3000,,3000
1905186135,10,0000000001,40000,0,0,3000,,3000
1905186136,10,0000000001,40000,0,0,3000,,3000
1905186137,10,0000000001,40000,0,0,3000,,3000
1905186138,10,0000000001,40000,0,0,3000,,3000
1905186139,10,0000000001,40000,0,0,3000,,3000
1905186140,10,0000000001,40000,0,0,3000,,3000
1905186141,10,0000000001,40000,0,0,3000,,3000
1905186151,10,0000000001,40000,0,0,3000,,3000
1905186249,10,0000000001,40000,0,0,3000,,3000
1905186250,10,0000000001,40000,0,0,3000,,3000
1905186334,10,0000364127,50000,0,0,3000,,3000
1905186336,10,0000364127,50000,0,0,3000,,3000
1905186389,10,0000364127,50000,0,0,3000,,3000
1905186508,10,0000364310,0,0,0,7000,,0
1905187260,10,0000000001,40000,0,0,3000,,3000
1905187642,10,0000363954,0,0,0,10000,,0
1905189047,10,0000000001,40000,0,0,3000,,3000
1905189048,10,0000000001,40000,0,0,3000,,3000
1905189165,10,0000000001,40000,0,0,3000,,3000
1906189908,10,0000364289,80000,0,0,3000,,3000
1906189911,10,0000364289,80000,0,0,3000,,3000
1906189914,10,0000364289,80000,0,0,3000,,3000
1906189915,10,0000364289,80000,0,0,3000,,3000
1906189917,10,0000364289,80000,0,0,3000,,3000
1906189938,10,0000000001,40000,0,0,3000,,3000
1906189939,10,0000000001,40000,0,0,3000,,3000
1906189940,10,0000000001,40000,0,0,3000,,3000
1906190203,10,0000364289,80000,0,0,3000,,3000
1906190204,10,0000364289,80000,0,0,3000,,3000
1906190222,10,0000364289,80000,0,0,3000,,3000
1906190255,10,0000000001,40000,0,0,3000,,3000
1906190274,10,0000000001,40000,0,0,3000,,3000
1906190275,10,0000000001,40000,0,0,3000,,3000
1906190282,10,0000000001,40000,0,0,3000,,3000
1906190283,10,0000000001,40000,0,0,3000,,3000
1906190805,10,0000000001,40000,0,0,3000,,3000
1906190807,10,0000000001,40000,0,0,3000,,3000
1906190808,10,0000000001,40000,0,0,3000,,3000
1906190811,10,0000000001,40000,0,0,3000,,3000
1906190812,10,0000000001,40000,0,0,3000,,3000
1906190849,10,0000000001,40000,0,0,3000,,3000
1906190974,10,0000000001,40000,0,0,3000,,3000
1906191070,10,0000000001,40000,0,0,3000,,3000
1906191170,10,0000000001,40000,0,0,3000,,3000
1906192727,10,0000000001,40000,0,0,3000,,3000
1906192863,10,0000000001,40000,0,0,3000,,3000
1906192864,10,0000000001,40000,0,0,3000,,3000
1906194283,10,0000000001,40000,0,0,3000,,3000
1906194463,10,0000364289,80000,0,0,3000,,3000
1906194488,10,0000364289,80000,0,0,3000,,3000
1906194507,10,0000364289,80000,0,0,3000,,3000
1906194508,10,0000364289,80000,0,0,3000,,3000
1906194646,10,0000000001,40000,0,0,3000,,3000
1907195785,10,0000000001,40000,0,0,3000,,3000
1907196154,10,0000364289,80000,0,0,3000,,3000
1907196476,10,0000364026,50000,0,0,3000,,3000
1907196977,10,0000363963,0,0,0,3000,,3000
1907198339,10,0000000001,40000,0,0,3000,,3000
1907199923,10,0000000001,40000,0,0,3000,,3000
1907200967,10,0000000001,40000,0,0,3000,,3000
1907200968,10,0000000001,40000,0,0,3000,,3000
1907200969,10,0000000001,40000,0,0,3000,,3000
1907200970,10,0000000001,40000,0,0,3000,,3000
1907200971,10,0000000001,40000,0,0,3000,,3000
1907201506,10,0000000001,40000,0,0,3000,,3000
1907201508,10,0000000001,40000,0,0,3000,,3000
1907202654,10,0000364289,80000,0,0,3000,,3000
1907202655,10,0000364289,80000,0,0,3000,,3000
1907202656,10,0000364289,80000,0,0,3000,,3000
1907202657,10,0000364289,80000,0,0,3000,,3000
1907202658,10,0000364289,80000,0,0,3000,,3000
1907202659,10,0000364289,80000,0,0,3000,,3000
1907202784,10,0000364289,80000,0,0,3000,,3000
1907202785,10,0000364289,80000,0,0,3000,,3000
1907202786,10,0000364289,80000,0,0,3000,,3000
1907202789,10,0000364289,80000,0,0,3000,,3000
1907202792,10,0000364289,80000,0,0,3000,,3000
1907202796,10,0000364289,80000,0,0,3000,,3000
1908204586,10,0000000001,40000,0,0,3000,,3000
1908205047,10,0000000001,40000,0,0,3000,,3000
1908208906,10,0000000001,40000,0,0,3000,,3000
1908208907,10,0000000001,40000,0,0,3000,,3000
1908208938,10,0000000001,40000,0,0,3000,,3000
1908208939,10,0000000001,40000,0,0,3000,,3000
1909209556,10,0000000001,40000,0,0,3000,,3000
1909210170,10,0000000001,40000,0,0,3000,,3000
1909211473,10,0000364026,50000,0,0,3000,,3000
1909212148,10,0000000001,40000,0,0,3000,,3000
1909214846,10,0000364127,50000,0,0,3000,,3000
1910215118,10,0000364289,80000,0,0,3000,,3000
1910215119,10,0000364289,80000,0,0,3000,,3000
1910215143,10,0000000001,40000,0,0,3000,,3000
1910215158,10,0000364289,80000,0,0,3000,,3000
1910215159,10,0000364289,80000,0,0,3000,,3000
1910215173,10,0000364289,80000,0,0,3000,,3000
1910215198,10,0000364289,80000,0,0,3000,,3000
1910215199,10,0000364289,80000,0,0,3000,,3000
1910215200,10,0000364289,80000,0,0,3000,,3000
1910216740,10,0000363922,100000,0,0,3000,,3000
1910222205,10,0000363942,100000,0,0,3000,,3000
1911222633,10,0000000001,40000,0,0,3000,,3000
1911223147,10,0000364289,80000,0,0,3000,,3000
1911223741,10,0000364761,50000,0,0,2500,,2500
1911223748,10,0000364761,50000,0,0,2500,,2500
1911223888,10,0000364761,50000,0,0,2500,,2500
1911223951,10,0000364761,50000,0,0,2500,,2500
1911223952,10,0000364761,50000,0,0,2500,,2500
1911223967,10,0000364761,50000,0,0,2500,,2500
1911224103,10,0000000001,40000,0,0,3000,,3000
1911224674,10,0000364289,80000,0,0,3000,,3000
1911224675,10,0000364289,80000,0,0,3000,,3000
1911224676,10,0000364289,80000,0,0,3000,,3000
1911224721,10,0000364289,80000,0,0,3000,,3000
1911224723,10,0000364289,80000,0,0,3000,,3000
1911224761,10,0000364289,80000,0,0,3000,,3000
1911224803,10,0000364289,80000,0,0,3000,,3000
1911224804,10,0000364289,80000,0,0,3000,,3000
1912229072,10,0000364127,50000,0,0,3000,,3000
1912229126,10,0000364127,50000,0,0,3000,,3000
1912229611,10,0000364289,80000,0,0,3000,,3000
1912229612,10,0000364289,80000,0,0,3000,,3000
1912229623,10,0000364289,80000,0,0,3000,,3000
1912229627,10,0000364289,80000,0,0,3000,,3000
1912229628,10,0000364289,80000,0,0,3000,,3000
1912230235,10,0000000001,40000,0,0,3000,,3000
1912231441,10,0000000001,40000,0,0,3000,,3000
1912231444,10,0000000001,40000,0,0,3000,,3000
1912233635,10,0000000001,40000,0,0,3000,,3000
1912233663,10,0000000001,40000,0,0,3000,,3000
2001237344,10,0000000001,40000,0,0,3000,,3000
2001238376,10,0000364289,80000,0,0,3000,,3000
2001238377,10,0000364289,80000,0,0,3000,,3000
2001238608,10,0000000001,40000,0,0,3000,,3000
2001239271,10,0000000001,40000,0,0,3000,,3000
2001239272,10,0000000001,40000,0,0,3000,,3000
2001242346,10,0000363942,100000,0,0,3000,,3000
2001242630,10,0000363953,100000,0,0,3500,,3500
2001242644,10,0000363953,100000,0,0,3500,,3500
2001242687,10,0000363953,100000,0,0,3500,,3500
2001242863,10,0000363953,100000,0,0,3500,,3500
2001242866,10,0000363953,100000,0,0,3500,,3500
2001243122,10,0000363953,100000,0,0,3500,,3500
2001243127,10,0000363953,100000,0,0,3500,,3500
2001243304,10,0000363953,100000,0,0,3500,,3500
2001243306,10,0000363953,100000,0,0,3500,,3500
2001243361,10,0000363953,100000,0,0,3500,,3500
2001243363,10,0000363953,100000,0,0,3500,,3500
2002245277,10,0000364289,80000,0,0,3000,,3000
2002245318,10,0000364289,80000,0,0,3000,,3000
2002245810,10,0000000001,40000,0,0,3000,,3000
2002246475,10,0000000001,40000,0,0,3000,,3000
2002247515,10,0000364289,80000,0,0,3000,,3000
2002247517,10,0000364289,80000,0,0,3000,,3000
2002247519,10,0000364289,80000,0,0,3000,,3000
2002247521,10,0000364289,80000,0,0,3000,,3000
2002247524,10,0000364289,80000,0,0,3000,,3000
2002247525,10,0000364289,80000,0,0,3000,,3000
2002248042,10,0000000001,40000,0,0,3000,,3000
2002248043,10,0000000001,40000,0,0,3000,,3000
2002248534,10,0000000001,40000,0,0,3000,,3000
2002248536,10,0000000001,40000,0,0,3000,,3000
2002248553,10,0000000001,40000,0,0,3000,,3000
2002248563,10,0000000001,40000,0,0,3000,,3000
2002250435,10,0000000001,40000,0,0,3000,,3000
2003252101,10,0000000001,40000,0,0,3000,,3000
2003252380,10,0000365221,0,0,0,3500,,3500
2003252449,10,0000365221,0,0,0,3500,,3500
2003252456,10,0000365221,0,0,0,3500,,3500
2003253239,10,0000364127,50000,0,0,3000,,3000
2003253361,10,0000364127,50000,0,0,3000,,3000
2003253439,10,0000364289,80000,0,0,3000,,3000
2003253440,10,0000364289,80000,0,0,3000,,3000
2003253521,10,0000364289,80000,0,0,3000,,3000
2003253522,10,0000364289,80000,0,0,3000,,3000
2003253523,10,0000364289,80000,0,0,3000,,3000
2003253867,10,0000000001,40000,0,0,3000,,3000
2003253958,10,0000363953,100000,0,0,3500,,3500
2003253960,10,0000363953,100000,0,0,3500,,3500
2003253964,10,0000363953,100000,0,0,3500,,3500
2003254098,10,0000363953,100000,0,0,3500,,3500
2003254104,10,0000363953,100000,0,0,3500,,3500
2003254106,10,0000363953,100000,0,0,3500,,3500
2003254109,10,0000363953,100000,0,0,3500,,3500
2003254111,10,0000363953,100000,0,0,3500,,3500
2003258400,10,0000363942,100000,0,0,3000,,3000
2004260537,10,0000000001,40000,0,0,3000,,3000
2004260854,10,0000363953,100000,0,0,3500,,3500
2004261064,10,0000363953,100000,0,0,3500,,3500
2004261993,10,0000364289,80000,0,0,3000,,3000
2004261994,10,0000364289,80000,0,0,3000,,3000
2004261995,10,0000364289,80000,0,0,3000,,3000
2004261996,10,0000364289,80000,0,0,3000,,3000
2004261998,10,0000364289,80000,0,0,3000,,3000
2004262001,10,0000364289,80000,0,0,3000,,3000
2004262004,10,0000364289,80000,0,0,3000,,3000
2004262005,10,0000364289,80000,0,0,3000,,3000
2004262006,10,0000364289,80000,0,0,3000,,3000
2004262007,10,0000364289,80000,0,0,3000,,3000
2004262008,10,0000364289,80000,0,0,3000,,3000
2004262010,10,0000364289,80000,0,0,3000,,3000
2004262013,10,0000364289,80000,0,0,3000,,3000
2004262024,10,0000364289,80000,0,0,3000,,3000
2004262034,10,0000364289,80000,0,0,3000,,3000
2004262035,10,0000364289,80000,0,0,3000,,3000
2004262036,10,0000364289,80000,0,0,3000,,3000
2004262037,10,0000364289,80000,0,0,3000,,3000
2004262038,10,0000364289,80000,0,0,3000,,3000
2004262498,10,0000365221,0,0,0,3500,,3500
2004262932,10,0000365221,0,0,0,3500,,3500
2004262934,10,0000365221,0,0,0,3500,,3500
2004263849,10,0000365221,0,0,0,3500,,3500
2004263856,10,0000365221,0,0,0,3500,,3500
2004263857,10,0000365221,0,0,0,3500,,3500
2004263860,10,0000365221,0,0,0,3500,,3500
2004263861,10,0000365221,0,0,0,3500,,3500
2004264053,10,0000000001,40000,0,0,3000,,3000
2004264054,10,0000000001,40000,0,0,3000,,3000
2004264055,10,0000000001,40000,0,0,3000,,3000
2004264299,10,0000000001,40000,0,0,3000,,3000
2004264502,10,0000000001,40000,0,0,3000,,3000
2005266344,10,0000000001,40000,0,0,3000,,3000
2005266437,10,0000365521,50000,0,0,3000,,3000
2005266438,10,0000365521,50000,0,0,3000,,3000
2005266440,10,0000365521,50000,0,0,3000,,3000
2005266459,10,0000365521,50000,0,0,3000,,3000
2005266461,10,0000365521,50000,0,0,3000,,3000
2005266462,10,0000365521,50000,0,0,3000,,3000
2005266463,10,0000365521,50000,0,0,3000,,3000
2005266464,10,0000365521,50000,0,0,3000,,3000
2005266465,10,0000365521,50000,0,0,3000,,3000
2005266472,10,0000365521,50000,0,0,3000,,3000
2005266473,10,0000365521,50000,0,0,3000,,3000
2005266474,10,0000365521,50000,0,0,3000,,3000
2005266475,10,0000365521,50000,0,0,3000,,3000
2005266476,10,0000365521,50000,0,0,3000,,3000
2005266477,10,0000365521,50000,0,0,3000,,3000
2005266483,10,0000365521,50000,0,0,3000,,3000
2005266484,10,0000365521,50000,0,0,3000,,3000
2005266485,10,0000365521,50000,0,0,3000,,3000
2005266486,10,0000365521,50000,0,0,3000,,3000
2005267024,10,0000000001,40000,0,0,3000,,3000
2005268251,10,0000365521,50000,0,0,3000,,3000
2005268254,10,0000365521,50000,0,0,3000,,3000
2005268283,10,0000365521,50000,0,0,3000,,3000
2005268289,10,0000365521,50000,0,0,3000,,3000
2005268290,10,0000365521,50000,0,0,3000,,3000
2005268291,10,0000365521,50000,0,0,3000,,3000
2005268542,10,0000000001,40000,0,0,3000,,3000
2005269294,10,0000000001,40000,0,0,3000,,3000
2005270519,10,0000000001,40000,0,0,3000,,3000
2005272086,10,0000363953,100000,0,0,3500,,3500
2005272094,10,0000365609,50000,0,0,3000,,3000
2005272095,10,0000365609,50000,0,0,3000,,3000
2005272126,10,0000365609,50000,0,0,3000,,3000
2005272473,10,0000365609,50000,0,0,3000,,3000
2005272474,10,0000365609,50000,0,0,3000,,3000
2005272475,10,0000365609,50000,0,0,3000,,3000
2005272477,10,0000365609,50000,0,0,3000,,3000
2005272478,10,0000365609,50000,0,0,3000,,3000
2005272480,10,0000364289,80000,0,0,3000,,3000
2005272485,10,0000364289,80000,0,0,3000,,3000
2005272666,10,0000365609,50000,0,0,3000,,3000
2005272667,10,0000365609,50000,0,0,3000,,3000
2005272668,10,0000365609,50000,0,0,3000,,3000
2005272720,10,0000365609,50000,0,0,3000,,3000
2005272722,10,0000365609,50000,0,0,3000,,3000
2005272859,10,0000364442,100000,0,0,3000,,3000
2006273814,10,0000000001,40000,0,0,3000,,3000
2006273826,10,0000000001,40000,0,0,3000,,3000
2006274163,10,0000000001,40000,0,0,3000,,3000
2006274164,10,0000000001,40000,0,0,3000,,3000
2006274228,10,0000363942,100000,0,0,3000,,3000
2006274243,10,0000363942,100000,0,0,3000,,3000
2006274297,10,0000365641,50000,0,0,3000,,3000
2006274980,10,0000365641,50000,0,0,3000,,3000
2006274987,10,0000365641,50000,0,0,3000,,3000
2006274991,10,0000365641,50000,0,0,3000,,3000
2006274994,10,0000365641,50000,0,0,3000,,3000
2006274995,10,0000365641,50000,0,0,3000,,3000
2006274998,10,0000365641,50000,0,0,3000,,3000
2006275002,10,0000365641,50000,0,0,3000,,3000
2006275004,10,0000365641,50000,0,0,3000,,3000
2006275009,10,0000365641,50000,0,0,3000,,3000
2006275013,10,0000365641,50000,0,0,3000,,3000
2006275205,10,0000364289,80000,0,0,3000,,3000
2006275206,10,0000364289,80000,0,0,3000,,3000
2006275207,10,0000364289,80000,0,0,3000,,3000
2006275208,10,0000364289,80000,0,0,3000,,3000
2006275209,10,0000364289,80000,0,0,3000,,3000
2006275210,10,0000364289,80000,0,0,3000,,3000
2006275211,10,0000364289,80000,0,0,3000,,3000
2006275212,10,0000364289,80000,0,0,3000,,3000
2006275415,10,0000000001,40000,0,0,3000,,3000
2006275450,10,0000000001,40000,0,0,3000,,3000
2006275586,10,0000365641,50000,0,0,3000,,3000
2006275587,10,0000365641,50000,0,0,3000,,3000
2006276129,10,0000364341,0,0,0,3300,,0
2006276750,10,0000364127,50000,0,0,3000,,3000
2006277460,10,0000365801,50000,0,0,2500,,2500
2006277472,10,0000365801,50000,0,0,2500,,2500
2006278371,10,0000000001,40000,0,0,3000,,3000
2006279733,10,0000363942,100000,0,0,3000,,3000
2006279764,10,0000363942,100000,0,0,3000,,3000
2006279804,10,0000363942,100000,0,0,3000,,3000
2006280321,10,0000365901,50000,0,0,3000,,3000
2007280398,10,0000000001,40000,0,0,3000,,3000
2007280646,10,0000365901,50000,0,0,3000,,3000
2007280654,10,0000365901,50000,0,0,3000,,3000
2007280658,10,0000365901,50000,0,0,3000,,3000
2007280675,10,0000365901,50000,0,0,3000,,3000
2007280678,10,0000365901,50000,0,0,3000,,3000
2007280695,10,0000365901,50000,0,0,3000,,3000
2007280697,10,0000365901,50000,0,0,3000,,3000
2007280705,10,0000365901,50000,0,0,3000,,3000
2007280706,10,0000365901,50000,0,0,3000,,3000
2007280715,10,0000365901,50000,0,0,3000,,3000
2007280720,10,0000365901,50000,0,0,3000,,3000
2007280726,10,0000365901,50000,0,0,3000,,3000
2007280738,10,0000365901,50000,0,0,3000,,3000
2007280785,10,0000365901,50000,0,0,3000,,3000
2007280796,10,0000365901,50000,0,0,3000,,3000
2007280804,10,0000365901,50000,0,0,3000,,3000
2007282513,10,0000364289,80000,0,0,3000,,3000
2007282515,10,0000364289,80000,0,0,3000,,3000
2007284698,10,0000000001,40000,0,0,3000,,3000
2007284699,10,0000000001,40000,0,0,3000,,3000
2007284880,10,0000000001,40000,0,0,3000,,3000
2007285595,10,0000000001,40000,0,0,3000,,3000
2007285943,10,0000000001,40000,0,0,3000,,3000
2007289461,10,0000000001,40000,0,0,3000,,3000
2007289756,10,0000365609,50000,0,0,3000,,3000
2007289757,10,0000365609,50000,0,0,3000,,3000
2007289876,10,0000364289,80000,0,0,3000,,3000
2007290396,10,0000365609,50000,0,0,3000,,3000
2007290397,10,0000365609,50000,0,0,3000,,3000
2007290399,10,0000365609,50000,0,0,3000,,3000
2008293430,10,0000000001,40000,0,0,3000,,3000
2008293962,10,0000365961,50000,0,0,3000,,3000
2008293967,10,0000365961,50000,0,0,3000,,3000
2008293970,10,0000365961,50000,0,0,3000,,3000
2008293972,10,0000365961,50000,0,0,3000,,3000
2008294045,10,0000000001,40000,0,0,3000,,3000
2008294046,10,0000000001,40000,0,0,3000,,3000
2008295983,10,0000365641,50000,0,0,3000,,3000
2008295986,10,0000365641,50000,0,0,3000,,3000
2008296051,10,0000000001,40000,0,0,3000,,3000
2008296052,10,0000000001,40000,0,0,3000,,3000
2008296053,10,0000000001,40000,0,0,3000,,3000
2008296054,10,0000000001,40000,0,0,3000,,3000
2008296057,10,0000000001,40000,0,0,3000,,3000
2008296058,10,0000000001,40000,0,0,3000,,3000
2008296121,10,0000365641,50000,0,0,3000,,3000
2008296212,10,0000365641,50000,0,0,3000,,3000
2008296466,10,0000365641,50000,0,0,3000,,3000
2008296527,10,0000364289,80000,0,0,3000,,3000
2008296633,10,0000363953,100000,0,0,3500,,3500
2008296891,10,0000364289,80000,0,0,3000,,3000
2008296956,10,0000365543,50000,0,0,3000,,3000
2008296957,10,0000365543,50000,0,0,3000,,3000
2008296958,10,0000365543,50000,0,0,3000,,3000
2008296959,10,0000365543,50000,0,0,3000,,3000
2008297039,10,0000000001,40000,0,0,3000,,3000
2008297040,10,0000000001,40000,0,0,3000,,3000
2008297363,10,0000366021,50000,0,0,3500,,3500
2008298086,10,0000365543,50000,0,0,3000,,3000
2008298087,10,0000365543,50000,0,0,3000,,3000
2008298507,10,0000365641,50000,0,0,3000,,3000
2008298575,10,0000365641,50000,0,0,3000,,3000
